rbd;nom_lycee;commune;region;program_code;numero_unique;nom_programme_reconstruit;niveau;enseignement;type_formation;cod_espe;specialite_si_applicable;secteur_specialite_si_applicable;jornada;genre_programme;dependance;dependance_agregee;ruralite;convenio_pie;pace;paiement_matricula;paiement_mensualite;orientation_religieuse;orientation_religieuse_autre_detail;matricula_total_lycee;matricula_media_hc_jovenes;matricula_media_tp_jovenes;lycee_offre_hc_jovenes;lycee_offre_tp_jovenes;lycee_codes_specialites_annuaire;lycee_nb_specialites_annuaire;etat_etablissement;etablissement_avec_matricula;capacite_totale_programme;sieges_admission_total;sieges_reguliers;sieges_priority_student;sieges_integration;candidats_annee_precedente;ratio_demande_capacite_annee_precedente;lat_lycee;lon_lycee
1289;COLEGIO ASSUNTA PALLOTA;SAN FELIPE;VALPO;131000000133;1289_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;327;110;217;Oui;Oui;52010|64008|72007;3;Fonctionne;Avec matrícula;108;97;80;17;0;101;0.9352;-32,786732;-70,688248
14750;COLEGIO GREENLAND SAN FELIPE;SAN FELIPE;VALPO;131000000133;14750_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;MAS DE $100.000;Laïque;;358;103;0;Oui;Non;;0;Fonctionne;Avec matrícula;26;2;2;0;0;62;2.3846;-32,737831;-70,697906
1291;COLEGIO JOSE AGUSTIN GOMEZ;SAN FELIPE;VALPO;131000000133;1291_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$10.001 A $25.000;Catholique;;508;148;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;1;1;0;0;113;3.1389;-32,746391;-70,726463
1294;COLEGIO PARTICULAR PUMANQUE;SAN FELIPE;VALPO;131000000133;1294_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Catholique;;646;274;0;Oui;Non;;0;Fonctionne;Avec matrícula;76;34;34;0;0;129;1.6974;-32,753109;-70,725082
12309;COLEGIO PIRAMIDE;SAN FELIPE;VALPO;131000000133;12309_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Catholique;;581;178;0;Oui;Non;;0;Fonctionne;Avec matrícula;43;1;1;0;0;56;1.3023;-32,754978;-70,707153
1290;COLEGIO SANTA JUANA DE ARCO;SAN FELIPE;VALPO;131000000113;1290_131000000113;1º medio — Général H-C — Filles — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Filles;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;$25.001 A $50.000;Catholique;;598;249;0;Oui;Non;;0;Fonctionne;Avec matrícula;72;43;43;0;0;32;0.4444;-32,751789;-70,728691
14614;COLEGIO VEDRUNA;SAN FELIPE;VALPO;131000000133;14614_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;MAS DE $100.000;Catholique;;761;241;0;Oui;Non;;0;Fonctionne;Avec matrícula;62;4;3;1;0;106;1.7097;-32,750481;-70,723328
1300;ESCUELA AGRICOLA DE SAN FELIPE;SAN FELIPE;VALPO;161061003133;1300_161061003133;1º medio — Spécialité TP — Gastronomía (con mención) — Mixte — jornada completa;1º medio;Enseñanza Media T-P Técnica Niños y Jóvenes;Spécialité TP;61003;Gastronomía (con mención);Alimentación;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;539;183;356;Oui;Oui;61003|72007;2;Fonctionne;Avec matrícula;70;64;53;11;0;88;1.2571;-32,75518;-70,707458
1300;ESCUELA AGRICOLA DE SAN FELIPE;SAN FELIPE;VALPO;171072007133;1300_171072007133;1º medio — Spécialité TP — Agropecuaria (con mención) — Mixte — jornada completa;1º medio;Enseñanza Media T-P Agrícola Niños y Jóvenes;Spécialité TP;72007;Agropecuaria (con mención);Agropecuario;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;539;183;356;Oui;Oui;61003|72007;2;Fonctionne;Avec matrícula;70;65;54;11;0;44;0.6286;-32,75518;-70,707458
14697;LICEO BICENTENARIO CORDILLERA DE SAN FELIPE;SAN FELIPE;VALPO;131000000133;14697_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;967;294;0;Oui;Non;;0;Fonctionne;Avec matrícula;84;29;29;0;0;37;0.4405;-32,742149;-70,708473
1263;LICEO BICENTENARIO CORINA URBINA VILLANUEVA;SAN FELIPE;VALPO;131000000113;1263_131000000113;1º medio — Général H-C — Filles — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Filles;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Catholique;;626;206;111;Oui;Oui;61003|64008;2;Fonctionne;Avec matrícula;105;68;68;0;0;28;0.2667;-32,750271;-70,718483
1262;LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS;SAN FELIPE;VALPO;151051005133;1262_151051005133;1º medio — Spécialité TP — Instalaciones Sanitarias — Mixte — jornada completa;1º medio;Enseñanza Media T-P Industrial Niños y Jóvenes;Spécialité TP;51005;Instalaciones Sanitarias;Construcción;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Autre;CRISTIANA;1189;0;1189;Non;Oui;51005|52009|52010|52013|53014;5;Fonctionne;Avec matrícula;45;43;36;7;0;39;0.8667;-32,747879;-70,733253
1262;LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS;SAN FELIPE;VALPO;151052009133;1262_151052009133;1º medio — Spécialité TP — Construcciones Metálicas — Mixte — jornada completa;1º medio;Enseñanza Media T-P Industrial Niños y Jóvenes;Spécialité TP;52009;Construcciones Metálicas;Metalmecánica;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Autre;CRISTIANA;1189;0;1189;Non;Oui;51005|52009|52010|52013|53014;5;Fonctionne;Avec matrícula;45;43;36;7;0;47;1.0444;-32,747879;-70,733253
1262;LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS;SAN FELIPE;VALPO;151052010133;1262_151052010133;1º medio — Spécialité TP — Mecánica Automotriz — Mixte — jornada completa;1º medio;Enseñanza Media T-P Industrial Niños y Jóvenes;Spécialité TP;52010;Mecánica Automotriz;Metalmecánica;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Autre;CRISTIANA;1189;0;1189;Non;Oui;51005|52009|52010|52013|53014;5;Fonctionne;Avec matrícula;45;43;36;7;0;166;3.6889;-32,747879;-70,733253
1262;LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS;SAN FELIPE;VALPO;151052013133;1262_151052013133;1º medio — Spécialité TP — Mecánica Industrial (con mención) — Mixte — jornada completa;1º medio;Enseñanza Media T-P Industrial Niños y Jóvenes;Spécialité TP;52013;Mecánica Industrial (con mención);Metalmecánica;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Autre;CRISTIANA;1189;0;1189;Non;Oui;51005|52009|52010|52013|53014;5;Fonctionne;Avec matrícula;90;85;71;14;0;88;0.9778;-32,747879;-70,733253
1262;LICEO BICENTENARIO GUILLERMO RICHARDS CUEVAS;SAN FELIPE;VALPO;151053014133;1262_151053014133;1º medio — Spécialité TP — Electricidad — Mixte — jornada completa;1º medio;Enseñanza Media T-P Industrial Niños y Jóvenes;Spécialité TP;53014;Electricidad;Electricidad;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Autre;CRISTIANA;1189;0;1189;Non;Oui;51005|52009|52010|52013|53014;5;Fonctionne;Avec matrícula;90;85;71;14;0;81;0.9000;-32,747879;-70,733253
1261;LICEO DOCTOR ROBERTO HUMERES O.;SAN FELIPE;VALPO;131000000133;1261_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;296;193;73;Oui;Oui;41005|53015;2;Fonctionne;Avec matrícula;90;65;60;5;0;47;0.5222;-32,748631;-70,725761
14879;LICEO PART, MIXTO SAN FELIPE;SAN FELIPE;VALPO;131000000133;14879_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;1837;498;344;Oui;Oui;51006|52010|54018|56027|58035|64001;6;Fonctionne;Avec matrícula;304;187;187;0;0;76;0.2500;-32,751572;-70,700447
1264;LICEO SAN FELIPE;SAN FELIPE;VALPO;131000000133;1264_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;481;64;34;Oui;Oui;51009|64001;2;Fonctionne;Avec matrícula;36;13;13;0;0;0;0.0000;-32,744122;-70,737984
14856;SUNNYLAND SCHOOL;SAN FELIPE;VALPO;131000000133;14856_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$50.001 A $100.000;$50.001 A $100.000;Laïque;;869;294;0;Oui;Non;;0;Fonctionne;Avec matrícula;88;32;32;0;0;50;0.5682;-32,72802;-70,737991
1327;COLEGIO BICENTENARIO SANTA MARÍA DE ACONCAGUA;SANTA MARÍA;VALPO;131000000133;1327_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;917;0;256;Non;Oui;41005|64001;2;Fonctionne;Avec matrícula;74;27;27;0;0;21;0.2838;-32,747372;-70,656273
14820;COLEGIO SANTA MARIA COLLEGE;SANTA MARÍA;VALPO;131000000133;14820_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;317;80;0;Oui;Non;;0;Fonctionne;Avec matrícula;45;26;26;0;0;4;0.0889;-32,75124;-70,657806
1318;LICEO DARIO SALAS;SANTA MARÍA;VALPO;131000000133;1318_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;434;0;163;Non;Oui;41005|54018;2;Fonctionne;Avec matrícula;70;13;13;0;0;4;0.0571;-32,745449;-70,655724
2091;COLEGIO BICENTENARIO PEOPLE HELP PEOPLE;SANTO DOMINGO;VALPO;131000000133;2091_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;1189;456;0;Oui;Non;;0;Fonctionne;Avec matrícula;117;47;47;0;0;90;0.7692;-33,63533;-71,614159
14751;COLEGIO EL ROBLE DE SANTO DOMINGO;SANTO DOMINGO;VALPO;131000000133;14751_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;$50.001 A $100.000;Autre;LAICA;387;98;0;Oui;Non;;0;Fonctionne;Avec matrícula;30;2;2;0;0;20;0.6667;-33,67131;-71,601639
2099;COLEGIO STO. DOMINGO HELEN LEE LASSEN;SANTO DOMINGO;VALPO;131000000133;2099_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Avec PACE;Gratuit;Gratuit;Catholique;;467;144;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;1;1;0;0;45;1.2500;-33,636169;-71,623161
1632;COL. IDA.CONCEPC. NTRA.SRA.LOURDES;VALPARAÍSO;VALPO;131000000111;1632_131000000111;1º medio — Général H-C — Filles — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Filles;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;496;161;0;Oui;Non;;0;Fonctionne;Avec matrícula;43;2;2;0;0;59;1.3721;-33,049568;-71,612534
14538;COL.SANTO DOMINGO DE GUZMAN;VALPARAÍSO;VALPO;131000000133;14538_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Catholique;;900;249;0;Oui;Non;;0;Fonctionne;Avec matrícula;57;1;1;0;0;70;1.2281;-33,02911;-71,63485
1635;COLEGIO AGUSTIN EDWARDS;VALPARAÍSO;VALPO;131000000133;1635_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Catholique;;388;128;0;Oui;Non;;0;Fonctionne;Avec matrícula;32;4;4;0;0;91;2.8438;-33,047581;-71,618813
1610;COLEGIO ALBERTO HURTADO SEGUNDO;VALPARAÍSO;VALPO;131000000131;1610_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;629;246;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;11;11;0;0;10;0.2857;-33,034149;-71,638809
1610;COLEGIO ALBERTO HURTADO SEGUNDO;VALPARAÍSO;VALPO;131000000132;1610_131000000132;1º medio — Général H-C — Mixte — jornada tarde;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Tarde;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;629;246;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;25;25;0;0;7;0.2000;-33,034149;-71,638809
14232;COLEGIO BORDEMAR;VALPARAÍSO;VALPO;131000000133;14232_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;619;141;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;4;4;0;0;27;0.7500;-33,046558;-71,633789
1586;COLEGIO CARLOS COUSINO;VALPARAÍSO;VALPO;131000000133;1586_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Catholique;;924;286;0;Oui;Non;;0;Fonctionne;Avec matrícula;74;2;2;0;0;188;2.5405;-33,050598;-71,607948
14773;COLEGIO GUARDIAMARINA RIQUELME;VALPARAÍSO;VALPO;131000000133;14773_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;730;158;0;Oui;Non;;0;Fonctionne;Avec matrícula;64;19;19;0;0;68;1.0625;-33,032211;-71,638153
14922;COLEGIO LAS ACACIAS;VALPARAÍSO;VALPO;131000000133;14922_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;443;212;0;Oui;Non;;0;Fonctionne;Avec matrícula;70;44;44;0;0;22;0.3143;-33,05822;-71,584641
1604;COLEGIO LEONARDO MURIALDO;VALPARAÍSO;VALPO;131000000133;1604_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1176;340;0;Oui;Non;;0;Fonctionne;Avec matrícula;88;5;5;0;0;46;0.5227;-33,04657;-71,59655
1582;COLEGIO LUTERANO CONCORDIA;VALPARAÍSO;VALPO;131000000133;1582_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Autre;LUTERANA (CRISTIANA);802;272;0;Oui;Non;;0;Fonctionne;Avec matrícula;70;16;16;0;0;49;0.7000;-33,034611;-71,64109
1587;COLEGIO MARIA AUXILIADORA;VALPARAÍSO;VALPO;131000000111;1587_131000000111;1º medio — Général H-C — Filles — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Filles;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;770;279;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;30;30;0;0;33;0.4125;-33,031281;-71,637894
1588;COLEGIO NTRA.SRA.DE LA MISERICORDIA;VALPARAÍSO;VALPO;131000000131;1588_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;509;154;0;Oui;Non;;0;Fonctionne;Avec matrícula;40;3;3;0;0;34;0.8500;-33,044849;-71,632553
14783;COLEGIO NUEVA ERA SIGLO XXI;VALPARAÍSO;VALPO;131000000133;14783_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Laïque;;1034;348;0;Oui;Non;;0;Fonctionne;Avec matrícula;90;6;6;0;0;86;0.9556;-33,126362;-71,571167
14818;COLEGIO NUMANCIA;VALPARAÍSO;VALPO;131000000133;14818_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Autre;LAICA ORIENTACIÓN CATÓLICA;622;215;0;Oui;Non;;0;Fonctionne;Avec matrícula;70;11;11;0;0;111;1.5857;-33,03207;-71,588364
1619;COLEGIO PARTICULAR JUNIOR SCHOOL 2;VALPARAÍSO;VALPO;131000000131;1619_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;364;97;0;Oui;Non;;0;Fonctionne;Avec matrícula;45;22;22;0;0;6;0.1333;-33,051449;-71,652168
14541;COLEGIO PATRICIO LYNCH;VALPARAÍSO;VALPO;131000000133;14541_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;409;139;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;1;1;0;0;83;2.3714;-33,023579;-71,636269
1522;COLEGIO PEDRO MONTT;VALPARAÍSO;VALPO;131000000133;1522_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;278;82;0;Oui;Non;;0;Fonctionne;Avec matrícula;60;39;39;0;0;5;0.0833;-33,047981;-71,631882
1657;COLEGIO PRESB. DAVID TRUMBULL;VALPARAÍSO;VALPO;131000000133;1657_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Évangélique;;433;138;0;Oui;Non;;0;Fonctionne;Avec matrícula;36;1;1;0;0;75;2.0833;-33,048954;-71,625282
14606;COLEGIO PUERTO PAZ;VALPARAÍSO;VALPO;131000000133;14606_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;MAS DE $100.000;Évangélique;;272;94;0;Oui;Non;;0;Fonctionne;Avec matrícula;28;9;9;0;0;19;0.6786;-33,046509;-71,633263
