rbd;program_code;lat;lon;total_capacity;total_admission_seats;integration_student_seats;priority_student_seats;high_selectivity_seats_transitional;high_selectivity_seats_ranking;regular_seats;true_applicants_last_year;calibration_2024_imputed;calibration_2024_imputation_method;program_lottery_population_2024;priority_share_priority_sibling_2024;cum_share_before_priority_sibling_2024;cum_share_through_priority_sibling_2024;priority_share_priority_student_2024;cum_share_before_priority_student_2024;cum_share_through_priority_student_2024;priority_share_priority_parent_civil_servant_2024;cum_share_before_priority_parent_civil_servant_2024;cum_share_through_priority_parent_civil_servant_2024;priority_share_priority_ex_student_2024;cum_share_before_priority_ex_student_2024;cum_share_through_priority_ex_student_2024;priority_share_no_priority_2024;cum_share_before_no_priority_2024;cum_share_through_no_priority_2024
25450;131000000133;-33,58868;-70,57132;45;22;0;0;0;0;22;4;FALSE;observed_2024_program_match;11;0.0909090909;0;0.0909090909;0.2727272727;0.0909090909;0.3636363636;0;0.3636363636;0.3636363636;0;0.3636363636;0.3636363636;0.6363636364;0.3636363636;1
25454;131000000133;-33,58584;-70,39915;30;3;0;0;0;0;3;41;FALSE;observed_2024_program_match;68;0.0147058824;0;0.0147058824;0;0.0147058824;0.0147058824;0;0.0147058824;0.0147058824;0.0294117647;0.0147058824;0.0441176471;0.9558823529;0.0441176471;1
25458;131000000131;-33,42677;-70,71392;80;79;0;12;0;0;67;176;FALSE;observed_2024_program_match;368;0.0380434783;0;0.0380434783;0.0298913043;0.0380434783;0.0679347826;0.0027173913;0.0679347826;0.0706521739;0;0.0706521739;0.0706521739;0.9293478261;0.0706521739;1
25458;131000000132;-33,42677;-70,71392;105;104;0;16;0;0;88;22;FALSE;observed_2024_program_match;52;0;0;0;0.2884615385;0;0.2884615385;0;0.2884615385;0.2884615385;0;0.2884615385;0.2884615385;0.7115384615;0.2884615385;1
25462;131000000133;-33,58359;-70,61635;68;30;0;0;0;0;30;37;FALSE;observed_2024_program_match;83;0;0;0;0.0481927711;0;0.0481927711;0;0.0481927711;0.0481927711;0.0361445783;0.0481927711;0.0843373494;0.9156626506;0.0843373494;1
25464;131000000133;-33,57039;-70,68022;132;4;0;0;0;0;4;147;FALSE;observed_2024_program_match;245;0.0204081633;0;0.0204081633;0;0.0204081633;0.0204081633;0;0.0204081633;0.0204081633;0.0204081633;0.0204081633;0.0408163265;0.9591836735;0.0408163265;1
25471;131000000131;-33,52481;-70,78239;42;4;0;0;0;0;4;21;FALSE;observed_2024_program_match;51;0.0392156863;0;0.0392156863;0;0.0392156863;0.0392156863;0;0.0392156863;0.0392156863;0;0.0392156863;0.0392156863;0.9607843137;0.0392156863;1
25475;131000000133;-33,60263;-70,55951;78;15;0;0;0;0;15;12;FALSE;observed_2024_program_match;28;0.0714285714;0;0.0714285714;0.0714285714;0.0714285714;0.1428571429;0;0.1428571429;0.1428571429;0.0357142857;0.1428571429;0.1785714286;0.8214285714;0.1785714286;1
25480;131000000131;-33,53114;-70,66451;28;4;0;0;0;0;4;21;FALSE;observed_2024_program_match;32;0.03125;0;0.03125;0;0.03125;0.03125;0;0.03125;0.03125;0.03125;0.03125;0.0625;0.9375;0.0625;1
25480;131000000132;-33,53114;-70,66451;28;9;0;0;0;0;9;4;FALSE;observed_2024_program_match;7;0;0;0;0.1428571429;0;0.1428571429;0;0.1428571429;0.1428571429;0;0.1428571429;0.1428571429;0.8571428571;0.1428571429;1
25481;131000000133;-33,50574;-70,75611;68;9;0;0;0;0;9;48;FALSE;observed_2024_program_match;96;0.03125;0;0.03125;0.0104166667;0.03125;0.0416666667;0;0.0416666667;0.0416666667;0;0.0416666667;0.0416666667;0.9583333333;0.0416666667;1
25482;131000000133;-33,50009;-70,75584;57;2;0;0;0;0;2;51;FALSE;observed_2024_program_match;92;0.0108695652;0;0.0108695652;0;0.0108695652;0.0108695652;0;0.0108695652;0.0108695652;0.0108695652;0.0108695652;0.0217391304;0.9782608696;0.0217391304;1
25496;131000000133;-33,46508;-70,74135;302;286;0;46;0;0;240;534;FALSE;observed_2024_program_match;933;0.0535905681;0;0.0535905681;0.0450160772;0.0535905681;0.0986066452;0.0021436227;0.0986066452;0.100750268;0;0.100750268;0.100750268;0.899249732;0.100750268;1
25501;131000000133;-33,48771;-70,73791;114;10;0;0;0;0;10;73;FALSE;observed_2024_program_match;139;0.035971223;0;0.035971223;0.0071942446;0.035971223;0.0431654676;0;0.0431654676;0.0431654676;0.0431654676;0.0431654676;0.0863309353;0.9136690647;0.0863309353;1
25508;131000000133;-33,43864;-70,68442;59;1;0;0;0;0;1;47;FALSE;observed_2024_program_match;103;0.0194174757;0;0.0194174757;0;0.0194174757;0.0194174757;0;0.0194174757;0.0194174757;0;0.0194174757;0.0194174757;0.9805825243;0.0194174757;1
25509;131000000131;-33,45869;-70,64385;80;10;0;0;0;0;10;240;FALSE;observed_2024_program_match;426;0.0093896714;0;0.0093896714;0.0023474178;0.0093896714;0.0117370892;0;0.0117370892;0.0117370892;0;0.0117370892;0.0117370892;0.9882629108;0.0117370892;1
25520;131000000133;-33,46296;-70,54566;90;3;0;0;0;0;3;103;FALSE;observed_2024_program_match;134;0.0149253731;0;0.0149253731;0;0.0149253731;0.0149253731;0;0.0149253731;0.0149253731;0.052238806;0.0149253731;0.0671641791;0.9328358209;0.0671641791;1
25523;131000000133;-33,62041;-70,60581;120;12;0;0;0;0;12;46;FALSE;observed_2024_program_match;98;0.0204081633;0;0.0204081633;0.0102040816;0.0204081633;0.0306122449;0;0.0306122449;0.0306122449;0.0102040816;0.0306122449;0.0408163265;0.9591836735;0.0408163265;1
25525;131000000133;-33,48231;-70,59867;38;9;0;0;0;0;9;65;FALSE;observed_2024_program_match;99;0.0404040404;0;0.0404040404;0.0101010101;0.0404040404;0.0505050505;0;0.0505050505;0.0505050505;0.0101010101;0.0505050505;0.0606060606;0.9393939394;0.0606060606;1
25526;131000000133;-33,40532;-71,12698;129;50;0;0;0;0;50;207;FALSE;observed_2024_program_match;299;0.0735785953;0;0.0735785953;0.0234113712;0.0735785953;0.0969899666;0.0033444816;0.0969899666;0.1003344482;0.0033444816;0.1003344482;0.1036789298;0.8963210702;0.1036789298;1
25540;131000000133;-33,617521;-70,613499;80;10;0;0;0;0;10;79;FALSE;observed_2024_program_match;173;0.0173410405;0;0.0173410405;0.0057803468;0.0173410405;0.0231213873;0;0.0231213873;0.0231213873;0.0173410405;0.0231213873;0.0404624277;0.9595375723;0.0404624277;1
25541;131000000133;-33,4358;-70,61917;41;0;0;0;0;0;0;187;FALSE;observed_2024_program_match;257;0;0;0;0;0;0;0;0;0;0.0038910506;0;0.0038910506;0.9961089494;0.0038910506;1
25542;131000000133;-33,36935;-70,72429;126;61;0;0;0;0;61;35;FALSE;observed_2024_program_match;90;0.0444444444;0;0.0444444444;0.1;0.0444444444;0.1444444444;0;0.1444444444;0.1444444444;0.0333333333;0.1444444444;0.1777777778;0.8222222222;0.1777777778;1
25543;131000000131;-33,56218;-70,79227;103;86;0;12;0;0;74;23;FALSE;observed_2024_program_match;47;0.0212765957;0;0.0212765957;0.2553191489;0.0212765957;0.2765957447;0;0.2765957447;0.2765957447;0;0.2765957447;0.2765957447;0.7234042553;0.2765957447;1
25550;131000000133;-33,49048;-70,76842;135;61;0;0;0;0;61;38;FALSE;observed_2024_program_match;92;0.0217391304;0;0.0217391304;0.097826087;0.0217391304;0.1195652174;0;0.1195652174;0.1195652174;0.0108695652;0.1195652174;0.1304347826;0.8695652174;0.1304347826;1
25556;131000000133;-33,6168834;-70,6074417;90;38;0;0;0;0;38;18;FALSE;observed_2024_program_match;54;0.0740740741;0;0.0740740741;0.0925925926;0.0740740741;0.1666666667;0;0.1666666667;0.1666666667;0;0.1666666667;0.1666666667;0.8333333333;0.1666666667;1
25557;131000000133;-33,57014;-70,70065;80;42;0;0;0;0;42;43;FALSE;observed_2024_program_match;87;0.0344827586;0;0.0344827586;0.0689655172;0.0344827586;0.1034482759;0;0.1034482759;0.1034482759;0.0114942529;0.1034482759;0.1149425287;0.8850574713;0.1149425287;1
25558;131000000133;-33,600588;-70,581014;64;3;0;0;0;0;3;165;FALSE;observed_2024_program_match;219;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
25562;131000000133;-33,56188;-70,63087;120;18;0;0;0;0;18;112;FALSE;observed_2024_program_match;221;0.0316742081;0;0.0316742081;0.0090497738;0.0316742081;0.0407239819;0.0045248869;0.0407239819;0.0452488688;0.0226244344;0.0452488688;0.0678733032;0.9321266968;0.0678733032;1
25571;131000000131;-33,60198;-70,56674;100;17;0;0;0;0;17;23;FALSE;observed_2024_program_match;60;0.05;0;0.05;0.0333333333;0.05;0.0833333333;0;0.0833333333;0.0833333333;0.05;0.0833333333;0.1333333333;0.8666666667;0.1333333333;1
25577;131000000133;-33,54705;-70,60114;42;3;0;0;0;0;3;79;FALSE;observed_2024_program_match;173;0.0115606936;0;0.0115606936;0;0.0115606936;0.0115606936;0;0.0115606936;0.0115606936;0.0231213873;0.0115606936;0.0346820809;0.9653179191;0.0346820809;1
25580;131000000133;-33,592033;-70,553402;90;8;0;0;0;0;8;111;FALSE;observed_2024_program_match;164;0.006097561;0;0.006097561;0.006097561;0.006097561;0.012195122;0;0.012195122;0.012195122;0.0365853659;0.012195122;0.0487804878;0.9512195122;0.0487804878;1
25589;131000000133;-33,47361;-70,57655;80;26;0;0;0;0;26;32;FALSE;observed_2024_program_match;100;0.02;0;0.02;0.03;0.02;0.05;0;0.05;0.05;0.04;0.05;0.09;0.91;0.09;1
25591;131000000133;-33,72579;-70,74632;225;225;0;34;0;0;191;380;FALSE;observed_2024_program_match;552;0.0724637681;0;0.0724637681;0.0597826087;0.0724637681;0.1322463768;0;0.1322463768;0.1322463768;0;0.1322463768;0.1322463768;0.8677536232;0.1322463768;1
25592;131000000133;-33,21032;-70,69516;90;52;0;0;0;0;52;108;FALSE;observed_2024_program_match;196;0.0459183673;0;0.0459183673;0.0357142857;0.0459183673;0.0816326531;0;0.0816326531;0.0816326531;0.0051020408;0.0816326531;0.0867346939;0.9132653061;0.0867346939;1
25599;131000000133;-33,35868;-70,73988;225;138;0;0;0;0;138;39;FALSE;observed_2024_program_match;74;0.027027027;0;0.027027027;0.2702702703;0.027027027;0.2972972973;0;0.2972972973;0.2972972973;0;0.2972972973;0.2972972973;0.7027027027;0.2972972973;1
25613;131000000133;-33,62504;-70,59227;119;40;0;0;0;0;40;43;FALSE;observed_2024_program_match;83;0.0240963855;0;0.0240963855;0.0722891566;0.0240963855;0.0963855422;0;0.0963855422;0.0963855422;0.0481927711;0.0963855422;0.1445783133;0.8554216867;0.1445783133;1
25615;131000000133;-33,62684;-70,60868;90;50;0;0;0;0;50;16;FALSE;observed_2024_program_match;42;0.0952380952;0;0.0952380952;0.1666666667;0.0952380952;0.2619047619;0;0.2619047619;0.2619047619;0.0238095238;0.2619047619;0.2857142857;0.7142857143;0.2857142857;1
25625;131000000133;-33,49246;-70,58274;24;0;0;0;0;0;0;30;FALSE;observed_2024_program_match;41;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
25644;131000000133;-33,53411;-70,590817;72;35;0;0;0;0;35;23;FALSE;observed_2024_program_match;46;0.0652173913;0;0.0652173913;0.1086956522;0.0652173913;0.1739130435;0;0.1739130435;0.1739130435;0.0434782609;0.1739130435;0.2173913043;0.7826086957;0.2173913043;1
25645;131000000133;-33,55223;-70,67477;360;333;0;54;0;0;279;623;FALSE;observed_2024_program_match;1029;0.0495626822;0;0.0495626822;0.0476190476;0.0495626822;0.0971817298;0.0019436346;0.0971817298;0.0991253644;0;0.0991253644;0.0991253644;0.9008746356;0.0991253644;1
25655;131000000133;-33,5758276;-70,6923833;114;51;0;0;0;0;51;145;FALSE;observed_2024_program_match;222;0.027027027;0;0.027027027;0.0315315315;0.027027027;0.0585585586;0;0.0585585586;0.0585585586;0.018018018;0.0585585586;0.0765765766;0.9234234234;0.0765765766;1
25671;131000000133;-33,624705;-70,631822;90;86;0;14;0;0;72;24;FALSE;observed_2024_program_match;34;0.1176470588;0;0.1176470588;0.3529411765;0.1176470588;0.4705882353;0;0.4705882353;0.4705882353;0;0.4705882353;0.4705882353;0.5294117647;0.4705882353;1
25676;131000000133;-33,62743;-70,62365;120;47;0;0;0;0;47;178;FALSE;observed_2024_program_match;285;0.0596491228;0;0.0596491228;0.0245614035;0.0596491228;0.0842105263;0;0.0842105263;0.0842105263;0.0140350877;0.0842105263;0.098245614;0.901754386;0.098245614;1
25681;131000000133;-33,5054133;-70,7633209;34;14;0;0;0;0;14;15;FALSE;observed_2024_program_match;38;0;0;0;0.0526315789;0;0.0526315789;0;0.0526315789;0.0526315789;0.0263157895;0.0526315789;0.0789473684;0.9210526316;0.0789473684;1
25692;131000000133;-33,68032;-71,18828;33;0;0;0;0;0;0;114;FALSE;observed_2024_program_match;150;0.0066666667;0;0.0066666667;0;0.0066666667;0.0066666667;0;0.0066666667;0.0066666667;0.0133333333;0.0066666667;0.02;0.98;0.02;1
25693;131000000133;-33,482412;-70,598048;45;2;0;2;0;0;0;49;FALSE;observed_2024_program_match;66;0.0151515152;0;0.0151515152;0;0.0151515152;0.0151515152;0;0.0151515152;0.0151515152;0.0151515152;0.0151515152;0.0303030303;0.9696969697;0.0303030303;1
25695;131000000131;-33,58981;-70,70553;69;2;0;0;0;0;2;106;FALSE;observed_2024_program_match;162;0.012345679;0;0.012345679;0;0.012345679;0.012345679;0;0.012345679;0.012345679;0.0061728395;0.012345679;0.0185185185;0.9814814815;0.0185185185;1
25697;131000000233;-33,68447;-71,22021;34;0;0;0;0;0;0;107;FALSE;observed_2024_program_match;224;0.0357142857;0;0.0357142857;0;0.0357142857;0.0357142857;0;0.0357142857;0.0357142857;0.0223214286;0.0357142857;0.0580357143;0.9419642857;0.0580357143;1
25700;131000000131;-33,56518;-70,78133;112;52;0;7;0;0;45;41;FALSE;observed_2024_program_match;65;0.0153846154;0;0.0153846154;0.1076923077;0.0153846154;0.1230769231;0;0.1230769231;0.1230769231;0.0307692308;0.1230769231;0.1538461538;0.8461538462;0.1538461538;1
25703;131000000133;-33,51026;-70,61004;67;1;0;1;0;0;0;132;FALSE;observed_2024_program_match;194;0.0051546392;0;0.0051546392;0;0.0051546392;0.0051546392;0;0.0051546392;0.0051546392;0;0.0051546392;0.0051546392;0.9948453608;0.0051546392;1
25704;131000000133;-33,52247;-70,58597;80;8;0;1;0;0;7;108;FALSE;observed_2024_program_match;156;0.0192307692;0;0.0192307692;0.0064102564;0.0192307692;0.0256410256;0;0.0256410256;0.0256410256;0.0064102564;0.0256410256;0.0320512821;0.9679487179;0.0320512821;1
25709;131000000133;-33,54394;-70,56948;108;11;0;0;0;0;11;91;FALSE;observed_2024_program_match;169;0.0118343195;0;0.0118343195;0.0059171598;0.0118343195;0.0177514793;0;0.0177514793;0.0177514793;0.0177514793;0.0177514793;0.0355029586;0.9644970414;0.0355029586;1
25711;131000000133;-33,80968;-70,73438;90;12;0;0;0;0;12;22;FALSE;observed_2024_program_match;94;0.0531914894;0;0.0531914894;0.0106382979;0.0531914894;0.0638297872;0;0.0638297872;0.0638297872;0.0106382979;0.0638297872;0.0744680851;0.9255319149;0.0744680851;1
25712;131000000133;-33,52308;-70,58408;30;17;0;0;0;0;17;30;FALSE;observed_2024_program_match;50;0.04;0;0.04;0.04;0.04;0.08;0;0.08;0.08;0.02;0.08;0.1;0.9;0.1;1
25713;131000000133;-33,5212892;-70,5592703;28;2;0;2;0;0;0;51;FALSE;observed_2024_program_match;78;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
25714;131000000133;-33,59745;-70,71414;80;22;0;0;0;0;22;53;FALSE;observed_2024_program_match;81;0.024691358;0;0.024691358;0.037037037;0.024691358;0.0617283951;0;0.0617283951;0.0617283951;0.012345679;0.0617283951;0.0740740741;0.9259259259;0.0740740741;1
25716;131000000133;-33,457837;-70,59828;71;12;0;0;0;0;12;67;FALSE;observed_2024_program_match;137;0.0145985401;0;0.0145985401;0.0072992701;0.0145985401;0.0218978102;0;0.0218978102;0.0218978102;0.0072992701;0.0218978102;0.0291970803;0.9708029197;0.0291970803;1
25717;131000000133;-33,47667;-70,53993;164;53;0;0;0;0;53;110;TRUE;"mapped_1_to_1_from_2024_source_programs:131000000131;population_and_priority_distribution_mapped";145;0.00689655172414;0;0.00689655172414;0.048275862069;0.00689655172414;0.0551724137931;0;0.0551724137931;0.0551724137931;0.0137931034483;0.0551724137931;0.0689655172414;0.931034482759;0.0689655172414;1
25718;131000000131;-33,50629;-70,65463;26;4;0;0;0;0;4;40;FALSE;observed_2024_program_match;65;0.0461538462;0;0.0461538462;0;0.0461538462;0.0461538462;0;0.0461538462;0.0461538462;0.0307692308;0.0461538462;0.0769230769;0.9230769231;0.0769230769;1
25722;131000000133;-33,521549;-70,569217;67;6;0;3;0;0;3;72;FALSE;observed_2024_program_match;109;0.0275229358;0;0.0275229358;0;0.0275229358;0.0275229358;0;0.0275229358;0.0275229358;0.0183486239;0.0275229358;0.0458715596;0.9541284404;0.0458715596;1
25725;131000000133;-33,73112;-70,73848;90;0;0;0;0;0;0;68;FALSE;observed_2024_program_match;104;0.0096153846;0;0.0096153846;0;0.0096153846;0.0096153846;0;0.0096153846;0.0096153846;0.0288461538;0.0096153846;0.0384615385;0.9615384615;0.0384615385;1
25727;131000000123;-33,5309082;-70,6624309;129;9;0;0;0;0;9;83;FALSE;observed_2024_program_match;153;0.0065359477;0;0.0065359477;0.0065359477;0.0065359477;0.0130718954;0;0.0130718954;0.0130718954;0.0196078431;0.0130718954;0.0326797386;0.9673202614;0.0326797386;1
25737;131000000133;-33,58871;-70,56735;80;33;0;0;0;0;33;26;FALSE;observed_2024_program_match;50;0.04;0;0.04;0.08;0.04;0.12;0;0.12;0.12;0;0.12;0.12;0.88;0.12;1
25739;131000000133;-33,51285;-70,76891;96;36;0;0;0;0;36;90;FALSE;observed_2024_program_match;143;0.048951049;0;0.048951049;0.034965035;0.048951049;0.0839160839;0;0.0839160839;0.0839160839;0.006993007;0.0839160839;0.0909090909;0.9090909091;0.0909090909;1
25749;131000000133;-33,4907;-70,77984;294;70;0;8;0;0;62;123;FALSE;observed_2024_program_match;177;0.0564971751;0;0.0564971751;0.0564971751;0.0564971751;0.1129943503;0;0.1129943503;0.1129943503;0.0169491525;0.1129943503;0.1299435028;0.8700564972;0.1299435028;1
25751;131000000131;-33,543;-70,58664;125;49;0;6;0;0;43;77;FALSE;observed_2024_program_match;129;0.0387596899;0;0.0387596899;0.0542635659;0.0387596899;0.0930232558;0;0.0930232558;0.0930232558;0.007751938;0.0930232558;0.1007751938;0.8992248062;0.1007751938;1
25766;131000000133;-33,52432;-70,77776;200;48;0;0;0;0;48;56;FALSE;observed_2024_program_match;103;0.0097087379;0;0.0097087379;0.067961165;0.0097087379;0.0776699029;0;0.0776699029;0.0776699029;0.0194174757;0.0776699029;0.0970873786;0.9029126214;0.0970873786;1
25767;131000000133;-33,41153;-70,55194;37;9;0;0;0;0;9;27;FALSE;observed_2024_program_match;43;0.023255814;0;0.023255814;0.023255814;0.023255814;0.0465116279;0;0.0465116279;0.0465116279;0;0.0465116279;0.0465116279;0.9534883721;0.0465116279;1
25770;131000000123;-33,51917;-70,79245;280;96;0;0;0;0;96;152;FALSE;observed_2024_program_match;254;0.0078740157;0;0.0078740157;0.0551181102;0.0078740157;0.062992126;0;0.062992126;0.062992126;0.0039370079;0.062992126;0.0669291339;0.9330708661;0.0669291339;1
25779;131000000133;-33,56444;-70,62514;120;19;0;0;0;0;19;18;FALSE;observed_2024_program_match;45;0.0888888889;0;0.0888888889;0.0444444444;0.0888888889;0.1333333333;0;0.1333333333;0.1333333333;0.0444444444;0.1333333333;0.1777777778;0.8222222222;0.1777777778;1
25781;131000000133;-33,57374;-70,60597;120;7;0;0;0;0;7;134;FALSE;observed_2024_program_match;208;0.0480769231;0;0.0480769231;0.0048076923;0.0480769231;0.0528846154;0.0048076923;0.0528846154;0.0576923077;0;0.0576923077;0.0576923077;0.9423076923;0.0576923077;1
25783;131000000133;-33,48720121;-70,63988;42;6;0;0;0;0;6;32;FALSE;observed_2024_program_match;71;0.0281690141;0;0.0281690141;0;0.0281690141;0.0281690141;0;0.0281690141;0.0281690141;0.1126760563;0.0281690141;0.1408450704;0.8591549296;0.1408450704;1
25790;131000000131;-33,50972;-70,79033;70;36;0;0;0;0;36;23;FALSE;observed_2024_program_match;61;0.0327868852;0;0.0327868852;0.0819672131;0.0327868852;0.1147540984;0;0.1147540984;0.1147540984;0.0983606557;0.1147540984;0.2131147541;0.7868852459;0.2131147541;1
25795;131000000132;-33,6809;-70,96047;88;88;0;14;0;0;74;150;FALSE;observed_2024_program_match;285;0.0421052632;0;0.0421052632;0.0456140351;0.0421052632;0.0877192982;0;0.0877192982;0.0877192982;0;0.0877192982;0.0877192982;0.9122807018;0.0877192982;1
25798;131000000133;-33,50548;-70,64704;70;47;0;0;0;0;47;120;FALSE;observed_2024_program_match;220;0.0136363636;0;0.0136363636;0.0318181818;0.0136363636;0.0454545455;0;0.0454545455;0.0454545455;0.0181818182;0.0454545455;0.0636363636;0.9363636364;0.0636363636;1
25804;131000000133;-33,47539;-70,55509;111;6;0;0;0;0;6;175;FALSE;observed_2024_program_match;233;0.017167382;0;0.017167382;0;0.017167382;0.017167382;0;0.017167382;0.017167382;0.025751073;0.017167382;0.0429184549;0.9570815451;0.0429184549;1
25814;131000000133;-33,67894;-71,18884;35;12;0;0;0;0;12;104;FALSE;observed_2024_program_match;158;0.0316455696;0;0.0316455696;0.0063291139;0.0316455696;0.0379746835;0;0.0379746835;0.0379746835;0.0316455696;0.0379746835;0.0696202532;0.9303797468;0.0696202532;1
25824;131000000133;-33,56434;-70,64427;180;164;0;27;0;0;137;75;FALSE;observed_2024_program_match;136;0.0882352941;0;0.0882352941;0.1764705882;0.0882352941;0.2647058824;0;0.2647058824;0.2647058824;0;0.2647058824;0.2647058824;0.7352941176;0.2647058824;1
25826;131000000133;-33,53647;-70,57665;27;6;0;2;0;0;4;41;FALSE;observed_2024_program_match;67;0.0149253731;0;0.0149253731;0;0.0149253731;0.0149253731;0;0.0149253731;0.0149253731;0.0149253731;0.0149253731;0.0298507463;0.9701492537;0.0298507463;1
25829;131000000133;-33,36128;-70,73088;78;3;0;0;0;0;3;186;FALSE;observed_2024_program_match;260;0.0153846154;0;0.0153846154;0;0.0153846154;0.0153846154;0;0.0153846154;0.0153846154;0.0115384615;0.0153846154;0.0269230769;0.9730769231;0.0269230769;1
25839;131000000132;-33,44828;-70,71826;20;9;0;0;0;0;9;5;FALSE;observed_2024_program_match;11;0;0;0;0.0909090909;0;0.0909090909;0;0.0909090909;0.0909090909;0;0.0909090909;0.0909090909;0.9090909091;0.0909090909;1
25843;131000000133;-33,66687;-70,91518;69;0;0;0;0;0;0;100;FALSE;observed_2024_program_match;143;0.041958042;0;0.041958042;0;0.041958042;0.041958042;0;0.041958042;0.041958042;0;0.041958042;0.041958042;0.958041958;0.041958042;1
25850;131000000133;-33,55267078;-70,78218;72;4;0;2;0;0;2;45;FALSE;observed_2024_program_match;57;0.0701754386;0;0.0701754386;0;0.0701754386;0.0701754386;0.0175438596;0.0701754386;0.0877192982;0.0175438596;0.0877192982;0.1052631579;0.8947368421;0.1052631579;1
25853;131000000133;-33,35796;-70,72129;315;259;0;25;0;0;234;98;FALSE;observed_2024_program_match;203;0.039408867;0;0.039408867;0.1871921182;0.039408867;0.2266009852;0;0.2266009852;0.2266009852;0.0049261084;0.2266009852;0.2315270936;0.7684729064;0.2315270936;1
25855;131000000133;-33,19549;-70,68098;176;9;0;0;0;0;9;409;FALSE;observed_2024_program_match;539;0.0092764378;0;0.0092764378;0.0018552876;0.0092764378;0.0111317254;0;0.0111317254;0.0111317254;0;0.0111317254;0.0111317254;0.9888682746;0.0111317254;1
