rbd;nom_lycee;commune;region;program_code;numero_unique;nom_programme_reconstruit;niveau;enseignement;type_formation;cod_espe;specialite_si_applicable;secteur_specialite_si_applicable;jornada;genre_programme;dependance;dependance_agregee;ruralite;convenio_pie;pace;paiement_matricula;paiement_mensualite;orientation_religieuse;orientation_religieuse_autre_detail;matricula_total_lycee;matricula_media_hc_jovenes;matricula_media_tp_jovenes;lycee_offre_hc_jovenes;lycee_offre_tp_jovenes;lycee_codes_specialites_annuaire;lycee_nb_specialites_annuaire;etat_etablissement;etablissement_avec_matricula;capacite_totale_programme;sieges_admission_total;sieges_reguliers;sieges_priority_student;sieges_integration;candidats_annee_precedente;ratio_demande_capacite_annee_precedente;lat_lycee;lon_lycee;program_latitude;program_longitude;program_geo_source;program_geo_match_level;school_capacity_lat;school_capacity_lon;school_capacity_region_full;school_capacity_province;school_capacity_cupos_totales;school_capacity_vacantes;school_capacity_vacantes_prioritarios;school_capacity_vacantes_regular;coordinate_discrepancy_km
10592;LICEO CLARA SOLOVERA;SAN BERNARDO;RM;131000000133;10592_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;550;149;97;Oui;Oui;53014|63009;2;Fonctionne;Avec matrícula;80;54;54;0;0;43;0.5375;-33,64869065;-70,66313639;-33.64869;-70.66314;school_capacity_with_region_and_province;exact_rbd_program_code;-33.64869;-70.66314;Región Metropolitana de Santiago;Maipo;114.0;81.0;0.0;81.0;0
10541;LICEO COMERCIAL DE SAN BERNARDO;SAN BERNARDO;RM;131000000131;10541_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Avec PACE;Gratuit;Gratuit;Laïque;;1150;635;515;Oui;Oui;41002|41005;2;Fonctionne;Avec matrícula;332;308;258;50;0;204;0.6145;-33,59399895;-70,704265;-33.5938773;-70.7042272;school_capacity_with_region_and_province;exact_rbd_program_code;-33.5938773;-70.7042272;Región Metropolitana de Santiago;Maipo;332.0;328.0;50.0;278.0;0.014
10544;LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO;SAN BERNARDO;RM;131000000133;10544_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;883;550;333;Oui;Oui;61003|64008;2;Fonctionne;Avec matrícula;252;238;200;38;0;206;0.8175;-33,60004662;-70,70386476;-33.59961;-70.70354;school_capacity_with_region_and_province;exact_rbd_program_code;-33.59961;-70.70354;Región Metropolitana de Santiago;Maipo;252.0;238.0;38.0;200.0;0.057
10545;LICEO IND. MIGUEL AYLWIN GAJARDO;SAN BERNARDO;RM;131000000133;10545_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;380;191;189;Oui;Oui;52009|52010|52013;3;Fonctionne;Avec matrícula;198;185;155;30;0;85;0.4293;-33,58766572;-70,70023881;-33.588085;-70.700274;school_capacity_with_region_and_province;exact_rbd_program_code;-33.588085;-70.700274;Región Metropolitana de Santiago;Maipo;198.0;198.0;30.0;168.0;0.047
24444;LICEO INDUSTRIAL HARDWARE;SAN BERNARDO;RM;131000000131;24444_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;322;197;125;Oui;Oui;53015|58035;2;Fonctionne;Avec matrícula;105;96;80;16;0;59;0.5619;-33,59617345;-70,6867155;-33.59617;-70.68672;school_capacity_with_region_and_province;exact_rbd_program_code;-33.59617;-70.68672;Región Metropolitana de Santiago;Maipo;105.0;105.0;16.0;89.0;0.001
31293;LICEO NACIONAL BICENTENARIO DE EXCELENCIA;SAN BERNARDO;RM;131000000133;31293_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;532;342;0;Oui;Non;;0;Fonctionne;Avec matrícula;76;3;3;0;0;301;3.9605;-33,6011085;-70,7043375;-33.60117;-70.70392;school_capacity_with_region_and_province;exact_rbd_program_code;-33.60117;-70.70392;Región Metropolitana de Santiago;Maipo;114.0;7.0;0.0;7.0;0.039
10551;LICEO POLIV. LUCILA GODOY ALCAYAGA;SAN BERNARDO;RM;131000000133;10551_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;302;232;53;Oui;Oui;41002;1;Fonctionne;Avec matrícula;90;75;71;4;0;71;0.7889;-33,58416715;-70,70943792;-33.58417;-70.70944;school_capacity_with_region_and_province;exact_rbd_program_code;-33.58417;-70.70944;Región Metropolitana de Santiago;Maipo;84.0;57.0;0.0;57.0;0
10543;LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN;SAN BERNARDO;RM;131000000133;10543_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;517;272;148;Oui;Oui;41005|54020|64001;3;Fonctionne;Avec matrícula;105;99;83;16;0;117;1.1143;-33,60161529;-70,70430809;-33.60196;-70.70642;school_capacity_with_region_and_province;exact_rbd_program_code;-33.60196;-70.70642;Región Metropolitana de Santiago;Maipo;105.0;105.0;16.0;89.0;0.199
24686;LICEO POLIVALENTE SANTIAGO DE COMPOSTELA;SAN BERNARDO;RM;131000000133;24686_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;599;335;264;Oui;Oui;41002|41005;2;Fonctionne;Avec matrícula;180;174;147;27;0;109;0.6056;-33,58678788;-70,69973083;-33.58681;-70.69987;school_capacity_with_region_and_province;exact_rbd_program_code;-33.58681;-70.69987;Región Metropolitana de Santiago;Maipo;180.0;172.0;27.0;145.0;0.013
26367;LINCOLN COLLEGE SAN BERNARDO;SAN BERNARDO;RM;131000000133;26367_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;$50.001 A $100.000;Laïque;;1718;506;0;Oui;Non;;0;Fonctionne;Avec matrícula;160;22;22;0;0;123;0.7688;-33,61213126;-70,69328838;-33.61213;-70.69329;school_capacity_with_region_and_province;exact_rbd_program_code;-33.61213;-70.69329;Región Metropolitana de Santiago;Maipo;135.0;9.0;0.0;9.0;0
11843;MASTER COLLEGE;SAN BERNARDO;RM;131000000131;11843_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Laïque;;467;229;0;Oui;Non;;0;Fonctionne;Avec matrícula;60;32;32;0;0;117;1.9500;-33,6021;-70,7027;-33.602576;-70.703038;school_capacity_with_region_and_province;exact_rbd_program_code;-33.602576;-70.703038;Región Metropolitana de Santiago;Maipo;60.0;34.0;0.0;34.0;0.061
25865;SAN IGNACIO COLLEGE;SAN BERNARDO;RM;131000000133;25865_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;719;291;0;Oui;Non;;0;Fonctionne;Avec matrícula;90;55;55;0;0;18;0.2000;-33,61661823;-70,70388548;-33.61662;-70.70389;school_capacity_with_region_and_province;exact_rbd_program_code;-33.61662;-70.70389;Región Metropolitana de Santiago;Maipo;90.0;37.0;0.0;37.0;0
9411;CENTRO EDUCACIONAL HORACIO ARAVENA A.;SAN JOAQUÍN;RM;131000000133;9411_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Service local d'éducation;Service local d'éducation;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;786;148;128;Oui;Oui;41005|58035;2;Fonctionne;Avec matrícula;105;68;68;0;0;32;0.3048;-33,50066196;-70,63454954;-33.50066;-70.63455;school_capacity_with_region_and_province;exact_rbd_program_code;-33.50066;-70.63455;Región Metropolitana de Santiago;Santiago;76.0;38.0;0.0;38.0;0
9486;COLEGIO ESPIRITU SANTO DEL VERBO DIVINO;SAN JOAQUÍN;RM;131000000133;9486_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;966;291;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;18;18;0;0;52;0.6500;-33,49274999;-70,61910581;-33.49260348;-70.61897225;school_capacity_with_region_and_province;exact_rbd_program_code;-33.49260348;-70.61897225;Región Metropolitana de Santiago;Santiago;80.0;12.0;0.0;12.0;0.02
9500;COLEGIO PART. NUESTRA SRA DEL HUERTO;SAN JOAQUÍN;RM;131000000133;9500_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Catholique;;460;134;0;Oui;Non;;0;Fonctionne;Avec matrícula;37;6;6;0;0;36;0.9730;-33,47219384;-70,62537056;-33.47219;-70.62537;school_capacity_with_region_and_province;exact_rbd_program_code;-33.47219;-70.62537;Región Metropolitana de Santiago;Santiago;36.0;3.0;0.0;3.0;0
25783;COLEGIO POLIV. ARZOBISPO MANUEL VICUNA;SAN JOAQUÍN;RM;131000000133;25783_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;557;79;78;Oui;Oui;41005;1;Fonctionne;Avec matrícula;42;6;6;0;0;32;0.7619;-33,48720121;-70,63987727;-33.48720121;-70.63988;school_capacity_with_region_and_province;exact_rbd_program_code;-33.48720121;-70.63988;Región Metropolitana de Santiago;Santiago;42.0;3.0;0.0;3.0;0
9502;COLEGIO POLIV.ADVENTISTA SANTIAGO SUR;SAN JOAQUÍN;RM;131000000133;9502_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Autre;ADVENTISTA DEL 7° DIA;707;214;0;Oui;Non;;0;Fonctionne;Avec matrícula;88;16;16;0;0;113;1.2841;-33,49666507;-70,62856671;-33.49667;-70.62857;school_capacity_with_region_and_province;exact_rbd_program_code;-33.49667;-70.62857;Región Metropolitana de Santiago;Santiago;88.0;16.0;0.0;16.0;0.001
9183;ESC.PARA SORDOS DR. OTTE GABLER;SAN JOAQUÍN;RM;131000000133;9183_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;114;44;0;Oui;Non;;0;Fonctionne;Avec matrícula;15;5;5;0;0;7;0.4667;-33,491642;-70,620308;-33.49192;-70.62037;school_capacity_with_region_and_province;exact_rbd_program_code;-33.49192;-70.62037;Región Metropolitana de Santiago;Santiago;15.0;1.0;0.0;1.0;0.031
9408;LICEO BICENTENARIO POLITECNICO SAN JOAQUIN;SAN JOAQUÍN;RM;131000000133;9408_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Avec PACE;Gratuit;Gratuit;Laïque;;440;233;207;Oui;Oui;52013|53014|58035;3;Fonctionne;Avec matrícula;140;133;112;21;0;69;0.4929;-33,48364713;-70,64102081;-33.48365;-70.64102;school_capacity_with_region_and_province;exact_rbd_program_code;-33.48365;-70.64102;Región Metropolitana de Santiago;Santiago;140.0;140.0;21.0;119.0;0
9579;LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED;SAN JOAQUÍN;RM;131000000131;9579_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;717;372;345;Oui;Oui;52009|52013|53014;3;Fonctionne;Avec matrícula;210;198;166;32;0;133;0.6333;-33,50693331;-70,63234112;-33.50693;-70.63234;school_capacity_with_region_and_province;exact_rbd_program_code;-33.50693;-70.63234;Región Metropolitana de Santiago;Santiago;200.0;188.0;30.0;158.0;0
25454;COLEGIO PART. ANDINO ANTUQUELEN;SAN JOSÉ DE MAIPO;RM;131000000133;25454_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;$50.001 A $100.000;Laïque;;306;109;0;Oui;Non;;0;Fonctionne;Avec matrícula;30;3;3;0;0;41;1.3667;-33,58557508;-70,39630092;-33.58584;-70.39915;school_capacity_with_region_and_province;exact_rbd_program_code;-33.58584;-70.39915;Región Metropolitana de Santiago;Cordillera;32.0;4.0;0.0;4.0;0.266
10540;COLEGIO RAFAEL EYZAGUIRRE;SAN JOSÉ DE MAIPO;RM;131000000133;10540_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Catholique;;611;181;0;Oui;Non;;0;Fonctionne;Avec matrícula;45;2;2;0;0;51;1.1333;-33,63889933;-70,35271893;-33.638535;-70.35271;school_capacity_with_region_and_province;exact_rbd_program_code;-33.638535;-70.35271;Región Metropolitana de Santiago;Cordillera;45.0;2.0;0.0;2.0;0.041
10526;LICEO POLIVALENTE SAN JOSE DE MAIPO;SAN JOSÉ DE MAIPO;RM;131000000133;10526_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Municipal DAEM;Municipal;Urbain;Avec PIE;Avec PACE;Gratuit;Gratuit;Laïque;;421;277;90;Oui;Oui;52010|61003|63009;3;Fonctionne;Avec matrícula;120;102;84;18;0;83;0.6917;-33,64093949;-70,35353599;-33.64094;-70.35354;school_capacity_with_region_and_province;exact_rbd_program_code;-33.64094;-70.35354;Región Metropolitana de Santiago;Cordillera;126.0;126.0;19.0;107.0;0
9519;COLEGIO BICENTENARIO SANTO CURA DE ARS;SAN MIGUEL;RM;131000000133;9519_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Catholique;;1076;317;0;Oui;Non;;0;Fonctionne;Avec matrícula;80;1;1;0;0;374;4.6750;-33,50684934;-70,65208834;-33.50685;-70.65209;school_capacity_with_region_and_province;exact_rbd_program_code;-33.50685;-70.65209;Región Metropolitana de Santiago;Santiago;80.0;3.0;0.0;3.0;0
9553;COLEGIO KING´S SCHOOL;SAN MIGUEL;RM;131000000133;9553_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;$50.001 A $100.000;Autre;ADVENTISTA;510;145;0;Oui;Non;;0;Fonctionne;Avec matrícula;35;5;5;0;0;127;3.6286;-33,50815139;-70,64717866;-33.50815;-70.64718;school_capacity_with_region_and_province;exact_rbd_program_code;-33.50815;-70.64718;Región Metropolitana de Santiago;Santiago;38.0;5.0;0.0;5.0;0
25894;COLEGIO MANANTIAL DE SAN MIGUEL;SAN MIGUEL;RM;131000000133;25894_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;$25.001 A $50.000;Évangélique;;412;158;0;Oui;Non;;0;Fonctionne;Avec matrícula;40;14;14;0;0;202;5.0500;-33,51093318;-70,66351589;-33.51089;-70.66542;school_capacity_with_region_and_province;exact_rbd_program_code;-33.51089;-70.66542;Región Metropolitana de Santiago;Santiago;40.0;14.0;0.0;14.0;0.177
9564;COLEGIO PARROQUIAL SAN MIGUEL;SAN MIGUEL;RM;131000000133;9564_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;MAS DE $100.000;Catholique;;1225;358;0;Oui;Non;;0;Fonctionne;Avec matrícula;90;2;2;0;0;424;4.7111;-33,48702988;-70,65013962;-33.48703;-70.65014;school_capacity_with_region_and_province;exact_rbd_program_code;-33.48703;-70.65014;Región Metropolitana de Santiago;Santiago;90.0;0.0;0.0;0.0;0
25718;COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG;SAN MIGUEL;RM;131000000131;25718_131000000131;1º medio — Général H-C — Mixte — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;$1.000 A $10.000;MAS DE $100.000;Laïque;;265;90;0;Oui;Non;;0;Fonctionne;Avec matrícula;26;4;4;0;0;40;1.5385;-33,50634506;-70,65462954;-33.50629;-70.65463;school_capacity_with_region_and_province;exact_rbd_program_code;-33.50629;-70.65463;Región Metropolitana de Santiago;Santiago;26.0;10.0;0.0;10.0;0.006
25798;COLEGIO RELIGIOSO SANTA MARGARITA;SAN MIGUEL;RM;131000000133;25798_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;446;229;0;Oui;Non;;0;Fonctionne;Avec matrícula;70;47;47;0;0;120;1.7143;-33,50547992;-70,64704376;-33.50548;-70.64704;school_capacity_with_region_and_province;exact_rbd_program_code;-33.50548;-70.64704;Región Metropolitana de Santiago;Santiago;60.0;35.0;0.0;35.0;0
9484;COLEGIO SANTA ROSA;SAN MIGUEL;RM;131000000113;9484_131000000113;1º medio — Général H-C — Filles — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Filles;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;$1.000 A $10.000;$25.001 A $50.000;Catholique;;1016;287;0;Oui;Non;;0;Fonctionne;Avec matrícula;84;39;39;0;0;64;0.7619;-33,49400058;-70,64931386;-33.494;-70.64931;school_capacity_with_region_and_province;exact_rbd_program_code;-33.494;-70.64931;Región Metropolitana de Santiago;Santiago;84.0;37.0;0.0;37.0;0
11812;COLEGIO TOMAS MORO;SAN MIGUEL;RM;131000000133;11812_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Particulier subventionné;Particulier subventionné;Urbain;Avec PIE;Sans PACE;Gratuit;Gratuit;Laïque;;1733;523;0;Oui;Non;;0;Fonctionne;Avec matrícula;127;35;35;0;0;194;1.5276;-33,5079983;-70,65292213;-33.507624;-70.650813;school_capacity_with_region_and_province;exact_rbd_program_code;-33.507624;-70.650813;Región Metropolitana de Santiago;Santiago;133.0;30.0;0.0;30.0;0.2
9407;ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GO;SAN MIGUEL;RM;131000000133;9407_131000000133;1º medio — Général H-C — Mixte — jornada completa;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Completa;Mixte;Corporation d'administration déléguée (DL 3166);Corporation d'administration déléguée (DL 3166);Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;789;387;402;Oui;Oui;55022;1;Fonctionne;Avec matrícula;180;174;147;27;0;266;1.4778;-33,48936244;-70,65774866;-33.48921;-70.65774;school_capacity_with_region_and_province;exact_rbd_program_code;-33.48921;-70.65774;Región Metropolitana de Santiago;Santiago;180.0;180.0;27.0;153.0;0.017
9487;ESCUELA INDUSTRIAL PART. LAUTARO;SAN MIGUEL;RM;131000000121;9487_131000000121;1º medio — Général H-C — Garçons — jornada mañana;1º medio;Enseñanza Media H-C niños y jóvenes;Général H-C;00000;;;Mañana;Garçons;Particulier subventionné;Particulier subventionné;Urbain;Sans PIE;Sans PACE;Gratuit;Gratuit;Laïque;;221;0;221;Non;Oui;52010;1;Fonctionne;Avec matrícula;60;58;49;9;0;61;1.0167;-33,49915231;-70,65495208;-33.49915;-70.65495;school_capacity_with_region_and_province;exact_rbd_program_code;-33.49915;-70.65495;Región Metropolitana de Santiago;Santiago;60.0;60.0;9.0;51.0;0
